X,Y,RCLC1,RCLC2,RCLC3,RCLC4
33.35,43.62,104.35,103.43,102.35,101.23
33.43,44.19,104.11,103.18,102.1,100.98
33.27,43.81,102.72,101.99,101.02,99.99
32.86,43.75,103.58,102.78,101.75,100.65
32.1,43.75,102.71,101.98,101.03,100
32.27,43.63,102.47,101.79,100.89,99.9
32.67,43.35,102.66,101.97,101.07,100.08
33.08,43.42,102.64,101.93,101.01,100.02
33.3,43.44,102.48,101.81,100.95,99.99
34.22,43.62,102.66,101.94,101.05,100.07
35.87,44.81,104.41,103.59,102.6,101.51
37.3,45.35,104.35,103.49,102.49,101.42
37.53,45.35,104.4,103.62,102.69,101.66
37.8,45.19,106.53,105.78,104.82,103.7
37.72,45.27,106.91,106.17,105.07,103.82
37.5,45.15,106.9,106.3,105.33,104.16
36.33,45.04,106.36,105.87,105.02,103.91
36.4,45.04,105.97,105.59,104.84,103.85
37.47,46.12,106.43,106.05,105.3,104.35
38.2,47.58,107.26,106.83,105.97,104.9
39.18,49.54,106.17,105.42,104.38,103.37
49.77,53.69,106.03,105.32,104.35,103.4
49.9,54.81,106.5,105.72,104.73,103.77
49.83,54.35,105.84,105.11,104.17,103.24
49.97,54.65,105.74,105.04,104.14,103.26
49.9,54.69,105.37,104.73,103.85,102.98
49.23,54.77,105.34,104.74,103.86,103.01
48.87,55.23,104.48,103.91,103.09,102.28
48.28,56.08,104.06,103.51,102.74,101.94
48.87,56.19,103.53,103.03,102.29,101.5
49.6,56.15,103.4,102.79,102.01,101.18
49.9,56.73,102.29,101.75,101.04,100.28
49.75,57,102.93,102.4,101.7,100.97
49.8,57.73,100.83,100.3,99.64,98.99
48.73,58.35,100.91,100.48,99.93,99.39
46.97,59.85,99.96,99.53,98.98,98.43
45.93,62.69,101.2,100.6,99.9,99.2
46,63.27,103.19,102.2,101.23,100.29
45.5,62.12,103.13,101.95,100.94,99.97
45.17,62.19,104.59,102.86,101.73,100.77
45.93,63.23,104.42,102.39,101.23,100.3
48.2,63.69,103.12,101.65,100.73,99.95
52.5,64.08,102.07,100.72,99.86,99.12
54.1,64.54,102.09,100.87,100.07,99.37
54,63.58,101.67,100.32,99.43,98.66
51.85,62.31,100.97,99.73,98.94,98.24
49.03,60.96,100.27,99.04,98.24,97.56
46.9,59.96,98.17,97.32,96.73,96.21
44.32,58.63,97.88,96.94,96.31,95.79
43.12,58.14,98.29,97.36,96.78,96.28
41.75,56,97.38,96.57,96.14,95.78
41.21,51.17,96.92,96.24,95.84,95.5
42.57,50.83,97.34,96.69,96.32,95.99
45.16,52.67,97.65,96.84,96.42,96.03
46.57,52.92,98.08,97.21,96.73,96.31
47.89,52.8,97.37,96.48,96.01,95.59
49.86,53.92,97.59,96.74,96.28,95.92
53.29,58,95.58,94.08,93.59,93.29
53.86,59.54,97.35,95.32,94.74,94.39
53.68,59.67,96.41,93.75,93.12,92.77
53.68,59.21,94.48,92.86,92.34,92.1
53.36,59,96.07,93.45,92.88,92.57
53,58.58,93.96,93.38,93.04,92.85
52.61,57.88,93.65,93.17,92.92,92.82
49.21,56.92,93.86,93.36,93.13,93.05
48.14,56.46,93.88,93.34,93.06,92.95
44.89,54.79,94.55,93.83,93.36,93.15
42.11,53.71,95.96,95.02,94.37,94.01
41.82,53.54,92.88,92.1,91.74,91.62
42.54,53.29,95.54,94.68,94.16,93.91
42.96,53.17,94.45,93.71,93.25,93.06
42.73,52.58,93.29,92.71,92.4,92.28
42.68,52.58,92.66,92.05,91.72,91.62
41.64,52.17,92.75,91.89,91.45,91.33
39.79,51.33,91.67,90.84,90.42,90.26
39.32,50.69,92.83,91.86,91.36,91.11
38.25,50.83,92.27,91.37,90.77,90.48
37.93,50.21,92.92,91.99,91.37,91.03
37.93,49.38,94.88,93.81,93.1,92.66
37.71,48.83,94.42,93.2,92.5,92.11
37.46,48.25,93.07,91.98,91.39,91.11
36.68,48,92.41,91.65,91.14,90.92
35.21,47.46,91.52,90.87,90.34,90.11
35.18,46.92,91.56,90.91,90.56,90.34
34.77,47.13,92.8,92.07,91.53,91.1
34.14,47.04,92.53,91.78,91.3,90.92
34.46,46.88,93.54,92.62,92.02,91.57
34.54,46.71,94.57,93.49,92.78,92.21
37.82,47.08,91.16,90.27,89.76,89.39
39.82,48.04,90.73,89.74,89.11,88.66
40.39,48.21,91.01,89.88,89.08,88.47
40.71,49.29,89.74,88.67,87.87,87.26
41.73,49.75,90.34,89.34,88.65,88.11
43,51.29,88.85,87.98,87.44,87.05
43.96,53.27,87.31,86.59,86.19,85.9
44.57,54.13,85.77,85.05,84.69,84.43
45.11,56,85.82,85.11,84.73,84.46
45.43,56.58,85.74,84.98,84.53,84.23
45.54,56.92,81.84,81.2,80.74,80.4
45.46,57.63,81.78,80.94,80.36,79.87
45.11,57.88,82.7,81.95,81.5,81.09
45.04,58.54,82.75,82.06,81.62,81.21
44.48,58.71,82.71,81.91,81.38,80.9
44.29,58.67,82.81,82.49,81.96,81.47
44.75,58.88,80.52,80.13,79.81,79.54
44.93,58.88,82.09,81.75,81.46,81.23
45.86,59.58,81.01,80.8,80.64,80.54
50.64,61.29,81,80.7,80.48,80.34
56.36,63.29,81.42,81.12,80.94,80.83
57.71,64.27,82.2,81.96,81.81,81.68
60.2,65.25,81.12,80.9,80.75,80.64
58.25,65.04,80.54,80.42,80.36,80.31
57.21,64.69,78.78,78.84,78.84,78.85
56.68,64.9,77.19,77.19,77.19,77.24
56.18,64.96,78.68,78.6,78.54,78.51
56.32,65,77.91,77.87,77.81,77.82
55.39,65,78.65,78.6,78.54,78.54
55.57,64.85,77.4,77.38,77.36,77.44
55.27,64.52,77.94,77.87,77.83,77.86
54.64,64.77,77.18,77.15,77.12,77.13
52.71,64.17,74.21,74.16,74.08,74.06
52.32,63.75,75.82,75.82,75.79,75.8
51.04,63.38,75.64,75.66,75.71,75.8
50,64.17,74.61,74.64,74.73,74.86
49.61,68.88,74.58,74.5,74.43,74.37
50.82,73.96,75.58,75.85,75.85,75.82
53.07,76.46,76.51,76.59,76.67,76.74
54.79,76.63,75.78,75.87,75.97,76.07
57.71,77.5,74.09,74.17,74.25,74.37
61.96,78.63,73.69,73.76,73.82,73.9
65.5,77.5,66.15,66.26,66.41,66.64
65.96,76.5,69,69.1,69.21,69.41
63,75.13,66.88,67,67.15,67.39
60.86,73.33,67.38,67.46,67.56,67.76
60.29,72.21,66.81,66.9,67.03,67.23
60.61,71.58,65.84,65.96,66.08,66.28
63.84,71.25,63.05,63.21,63.38,63.59
67.71,71,63.82,63.98,64.15,64.34
70.36,72.33,60.94,61.16,61.42,61.7
73.04,72.96,59.95,60.19,60.52,60.87
73.67,73.68,57.81,58.08,58.41,58.76
73.75,74.17,55.91,56.26,56.64,57.04
79.36,76.79,55.93,56.26,56.55,56.85
80.96,78,56.47,56.79,57.13,57.46
78.11,76.58,54.11,54.36,54.7,55.06
70.68,75.92,56.52,57.13,57.48,57.86
67.82,75.75,55.26,55.63,56.05,56.49
62.46,73.13,57.12,57.48,57.87,58.29
